content,rating,status,type,label,sequence_num,publishedDate,text
第一次嘗試露營的首選地點空氣非常清晰還有鹿可以看工作人員也很熱情過去2天 並沒有發現所說的黑螞蟻 跟白蟻,5,1,1,1,2888,2022/05/07,第一次嘗試露營首選地點空氣清晰鹿工作人員熱情天發現所說黑螞蟻白蟻
首次露營環境非常優美舒服衛浴設備也乾淨熱水穩定超級重要只是比較難打釘子風非常大～,5,1,1,1,161,2022/05/06,首次露營環境優美舒服衛浴設備乾淨熱水穩定超級難釘子風
到部落後指標清楚容易找到 廁所明亮乾淨 飲水機有熱水 設施齊全 很適合包場！ 營主服務周到熱情親切 有問題第一時間處理  晚上可以看到滿片星空和聽到山羌叫，很棒的露營體驗！,5,1,1,1,2222,2023/12/08,部落指標找到廁所明亮乾淨飲水機熱水設施齊全適合包場營主服務周到熱情親切第一時間晚上滿片星空聽到山羌很棒露營體驗
可以看到很多螢火蟲的營地，場地整理得很好，值得推薦!,5,1,1,1,3760,2022/02/08,螢火蟲營地場地整理值得推薦
清溪幽靜  生態豐富  小而完備。交通方便，魚池市區近郊開車約７分鐘，環境整潔營地平整，各帳有獨立洗手台，浴廁充足乾淨，營地對面就是溪流，安全且魚蝦豐沛，垂釣網撈或溯溪，還有螢火蟲和獨角仙，是大人小孩最豐富的自然教室．,5,1,1,1,1367,2020/07/01,清溪幽靜生態小而完備交通魚池市區近郊開車約分鐘環境整潔營地平整各帳獨立洗手台浴廁充足乾淨營地對面溪流魚蝦豐沛垂釣網撈溯溪螢火蟲獨角仙大人小孩自然教室
老闆及老闆娘人很好！。希望營區的標示能清楚一些（因為跑錯營位…）除了這個以外都還蠻棒的。,4,1,1,1,3712,2020/10/12,老闆老闆娘希望營區標示因為跑錯營位還蠻棒
路真的很難開，連廁所前也沒有洗手台，建議新增幾個洗水台。。路很抖真的很不好難開，有點挑戰開車人的技術，在上山的路上都不行雙向會車，所以開車的人要保佑不會有人下山，2~3帳並用洗水台，洗水台在最邊緣處，不太方便料理清洗，如果遇到下雨就很麻煩，連廁所前也沒有洗手台，建議新增幾個洗水台。,3,0,1,0,3064,2020/09/28,路真的難開廁所前洗手台建議新增幾個洗水台路抖真的不好難開挑戰開車技術上山路上不行雙向車開車保佑有人下山帳並用洗水台洗水台邊緣處不太料理清洗下雨麻煩廁所前洗手台建議新增幾個洗水台
有夠遠真的很遠建議要上山以前備上暈車藥，蚊蟲不多，只是白天的時候會有蜜蜂一直在人的身邊圍繞，停在臉上身上比較困擾，同行露友有被蜜蜂叮，營區很好，可能我們到訪的時候時間不對，蜜蜂太多⋯ …,5,1,1,1,3232,2023/12/07,有夠遠真的很遠建議上山備上暈車藥蚊蟲白天蜜蜂身邊圍繞停臉上身上困擾同行露友蜜蜂叮營區到訪時間蜜蜂太
山上空氣很好，營主人也很好！環境不錯我這次3次來訪了！,5,1,1,1,3626,2023/05/08,山上空氣營主人環境不錯次來訪
相同價位可以有更好的選擇。優點:離埔里市區車程15分鐘，採買方便浴廁乾淨戲水池引進山泉水，很涼快小黑蚊很多，如果沒做好防蚊措施很快就被咬到滿腳紅豆冰雨棚區的地墊有很重的尿騷味，非常難聞營區有野貓半夜會翻食物，入睡前要將東西收好營位間隔狹窄除了景觀區之外，其餘營位基本上沒有view,3,0,1,0,5306,2022/07/28,價位更好選擇優點埔里市區車程15分鐘採買浴廁乾淨戲水池引進山泉水涼快小黑蚊做好防蚊措施很快咬滿腳紅豆冰雨棚區的墊重尿騷味難聞營區野貓半夜翻食物入睡前要將東西收好營位間隔狹窄景觀區之外營位view
塵土飛揚，草皮沒草，缺水跳電，20幾帳3洗手槽，30幾帳4間（浴廁）男生小號都要排隊，浴廁毛玻璃（洗澡看光光），露過最糟糕的營區（沒有之一）,1,-1,1,0,4054,2023/05/07,塵土飛揚草皮沒草缺水跳電20幾帳洗手槽30幾帳間浴廁男生小號排隊浴廁毛玻璃洗澡光光露過糟糕營區
營主非常熱情熱心，下大雨還拿著傘巡視營區，浴廁有點像行動廁所，但營主勤打掃，所以非常乾淨也沒有異味,5,1,1,1,5008,2022/06/28,營主熱情熱心大雨還拿著傘巡視營區浴廁有點像廁所營主勤打掃乾淨異味
風景很美，環境很好很喜歡。路標指示可以清楚一點,5,1,1,1,6437,2019/01/26,風景美環境喜歡路標指示一點
"營主的規矩真的很多, 但是感覺得出經營的用心跟努力.建議提供手推車讓露友可以上下裝備, 就不用擔心車子開進草皮的風險.廁所跟衛浴很少且幾乎都是兩區共用, 而且空間超級小, 小小孩如果需要大人幫忙, 幾乎沒有空間容納親子共同使用, 真的很難想像如果營地客滿會有多恐怖....桌子椅子要墊護草墊, 但是護草墊的數量也不夠....還有努力的空間~",3,0,1,0,3553,2024/01/07,營主規矩真的感覺經營用心努力建議提供手推車露友裝備不用擔心車子開進草皮風險廁所衛浴兩區共用空間超級小孩大人幫忙空間容納親子真的很難想像營地客滿恐怖桌子椅子墊護草墊護草墊數量努力空間
很棒的一個營區，看得出來老闆很認真用心在經營，也樂在其中！值得一去再去的露營地！,5,1,1,1,2330,2021/01/15,很棒營區看得出來老闆用心經營樂在其中值得一去露營地
環境不錯，夜景很好。但營主要求比較多，可能是年紀大了不方便管理。總體而言還可以。,3,0,1,0,2398,2022/05/06,環境不錯夜景但營求年紀方便管理總體而言
來這裡露營感覺非常輕鬆，營地環境清潔乾淨，營主夫妻也超好相處的。,5,1,1,1,3090,2022/05/06,露營感覺輕鬆營地環境清潔乾淨營主夫妻超好相處
超讚的，最愛他們的滑水道，夏天營位不好訂喔。營主夫人的腸旺、臘肉都超讚說～,5,1,1,1,4580,2021/05/06,超讚最愛滑水道夏天營位不好訂喔營主夫人腸旺臘肉超讚說
營主會超收要小心營位會超收 晚到的都只能自認倒霉 營主自稱。只有部分給平台。 剩下自己收。 簡單來說他愛收多少就收多少 兩頂登山帳搭不下 笑死人 水泥地說也可以搭？ 所以我要帶電鑽打洞下釘嗎？,1,-1,1,0,6066,2023/05/07,營主會超收小心營位超收晚到只能自認倒霉營主自稱平台剩下收簡單愛收收兩頂登山帳搭笑死人水泥地說搭我要帶電鑽打洞釘
風景幽美、空氣清新，上山的路又大又方便，值得您來一遊,5,1,1,1,1144,2023/05/07,風景幽美空氣清新上山路值得一遊
地方不大，乾淨，會有小黑蚊。離溪近。游泳池很冰涼。交通方便。,3,0,1,0,2037,2019/05/08,地方乾淨小黑蚊離溪近游泳池冰涼交通
"落羽松的小湖很美  靠近九九莊園很方便。1.建議廁所可以再大一點2.遇到露友一直聊天喧嘩到凌晨2點還     不睡,請營主再跟露友宣導一下",5,1,1,1,3603,2022/03/11,落羽松小湖美靠近九九莊園建議廁所再大一點露友聊天喧嘩凌晨點還睡請營主露友宣導
處處可見營主的用心，從設施、用水、廢水排放都有考量。,5,1,1,1,5250,2019/01/28,營主用心設施用水廢水排放考量
雨棚區石子鋪很薄，下大雨直接低窪淹到爆⋯⋯算人頭又算車又算帳篷數量，實在是算得很精準 …,1,-1,1,0,4500,2023/07/07,雨棚區石子鋪很薄大雨低窪淹到爆算人頭算車算帳篷數量實在算精準
老闆娘親切，景色無敵美。。第一次去就愛上那裡的雲海景色，推薦露友們一定要來看看，雖然老闆娘一直說這邊設備還是很不齊全已經在想辦法做的更好，但我覺得一點都不差，該有的都有，景色展望好，露營區也是有用心在經營。,5,1,1,1,1992,2022/01/03,老闆娘親切景色無敵美第一次愛上雲海景色推薦露友們老闆娘直說設備齊全想辦法做更好一點不差景色展望露營區也用心經營
露營區晚上有野狗野貓隨意走動，還把我們的垃圾桶翻倒.......（半夜真的會嚇到），小蟑螂及蒼蠅太多了⋯⋯到處竄走 希望可以再改進,2,-1,1,0,717,2023/05/08,露營區晚上野狗野貓隨意走動還把垃圾桶翻倒.......半夜真的會嚇蟑螂蒼蠅太多竄走希望改進
以露營區來說真的沒什麼好挑的了，浴廁超級乾淨，闆娘很勤的收垃圾打掃，關心的時間也恰到好處，不會讓人覺得被打擾；各個營地的分佈距離也很舒適不會太擁擠；露營當天有供水故障的意外，營主也火速去處理，附近的瀑布也很讚。真的是c/p值很高的露營地，推推,5,1,1,1,816,2022/05/07,露營區真的沒什麼挑浴廁超級乾淨闆娘很勤收垃圾打掃關心時間恰到好處打擾營地分佈距離舒適太擁擠露營當天供水故障意外營主火速瀑布讚真的cp值高露營地推推
落荒而逃的露營體驗，原訂三天三夜的假期，第二天的大風，把營繩、營柱全吹斷，半夜救急拆了一半的裝備，同行露友四帳大伙討論，只能認賠一天營位費用（不便宜的營位費用）決定提前打道回府，帳篷都吹壞了，根本無法再繼續睡覺，不走怎能行其他不認識的露友分享，此地不宜露營，來四次，有三次都大風，真不是一個友善的露營地區，非常不推薦、生平第一次可怕的體驗。 …,1,-1,1,0,2410,2023/05/07,落荒而逃露營體驗原訂三天三夜假期第二天大風營繩營柱全吹斷半夜救急拆一半裝備同行露友四帳大伙討論只能認賠營位費用便宜營位費用提前打道回府帳篷吹壞根本無法睡覺走怎能行露友分享不宜露營四次三次大風真友善露營地區推薦生平第一次可怕體驗
可以看到優美的景色，還可以露營，很棒很地方，推薦給喜歡露營的人。另外老闆和老闆娘也很親切，很棒。營區設備也很充足，有廁所、衛浴、冰箱，還可以生活煮食物，比其他營區好太多了！適合家庭出遊，還可以溜小孩。記得有一次還看到老闆在趕鵝，說可以防止蛇出沒，小孩跟著老闆玩的渾然忘我，也把營區走了一遍。停車場往外看的風景非常好，看得到整片的青山。還有附近鄰近各大梅嶺景點，整年都適合觀光旅遊。去營地的上坡路比較陡，車子的馬力要夠，不過老闆會騎機車來帶路。夏天去時記得攜帶防蚊液，因為山區蚊子比較多冬天去時記得攜帶禦寒衣物，海拔雖然沒有很高，但是晚上到凌晨會比較冷推薦給喜歡露營的朋友，來體驗看看。推薦晚上來看夜景，有時候月亮很漂亮。,5,1,1,1,4929,2023/12/07,優美景色露營很棒地方推薦喜歡露營老闆老闆娘親切很棒營區設備充足廁所衛浴冰箱生活煮食物營區好太多適合家庭出遊溜小孩記得老闆趕鵝說蛇出沒小孩著老闆玩渾然忘我營區走一遍停車場往外風景整片青山鄰近各大梅嶺景點整年適合觀光旅遊營地上坡路陡車子馬力要夠老闆騎機車帶路夏天時記得攜帶防蚊液因為山區蚊子冬天時記得攜帶禦寒衣物海拔高晚上凌晨冷推薦喜歡露營朋友體驗推薦晚上夜景有時候月亮很漂亮
這次臨時露營找到清翠…真是很讚的露營區！我們選擇在觀景台搭帳，遠眺山景與湖泊風景幽美、寬敞又乾淨的衛浴、小孩最愛的砂坑、園區內附有便利的小商店、營主阿姨也很親切！害怕在夏天露營的我，清翠這裡是讓我會想再去的好營區！,5,1,1,1,3309,2019/05/08,臨時露營找到清翠讚露營區選擇觀景台搭帳遠眺山景湖泊風景幽美寬敞乾淨衛浴小孩最愛砂坑園區附有便利小商店營主阿姨親切害怕夏天露營清翠我會想營區
很遺憾下了大雨已經到處都是泥濘了居然還要加收兩個小帳的錢$1200也完全沒有人情味洗手檯不便利也沒有加裝防滑我們的家人還滑倒被平底鍋燙傷只能說對我來講就是以營利為主毫無人情味的露營地也沒有來關心狀況這個態度真的讓人有一個不悅的露營經驗很遺憾,1,-1,1,0,2278,2023/05/07,遺憾大雨泥濘加收兩個小帳錢1200人情味洗手檯便利加裝防滑家人滑倒平底鍋燙傷只能說營利為主人情味露營地關心狀況態度真的不悅露營經驗遺憾
廁所需加強!。1.廁所及沐浴最好要分開，不然覺得好髒!2.網路上的浴廁分配圖與實際有落差，實際廁所間數少了，等於10-11帳共用二間浴廁。等到快瘋掉了!3.營區的規劃待加強，因為每次要到營本部拿東西幾乎都要經過別人家的營地(我訂五葉松區)。從五葉松不經過別人營地的話，坡度太陡了加在階梯沒有做很好，小孩都在那邊跌倒擦傷。4.遇到沒品的露友連二天都在唱卡拉ok!5.營區位置還不錯，離附近景點都很近。,3,0,1,0,1222,2019/01/07,廁所需廁所沐浴分開髒網路上浴廁分配圖落差廁所間數少等於1011帳共用二間浴廁瘋掉營區規劃因為每次到營本部東西家營地我訂五葉松區五葉松營地坡度太陡加階梯做小孩跌倒擦傷沒品露友連二天唱卡拉ok營區位置不錯景點
這次來幸運的包場2區營地裡面都有鋪水泥道路算好開營主人也很親切～廁所蠻新的也很乾淨電動車還能來插旅充加減充 很棒！唯一缺點就是2區寫能塞5帳但只有3個洗手槽整體來說很不錯，晚上還看的到星星！,5,1,1,1,652,2023/09/06,幸運包場區營地鋪水泥道路算好開營主人親切廁所新乾淨電動車能來插旅充加減充很棒唯一缺點區寫塞帳但洗手槽整體不錯晚上還看星星
"想找「適合放空、風景好、寧靜舒適、一去再去的營地」來這就對了~。給盡責的營主曾sir,一個讚!事件１：會在晚上巡視各區營地,提醒音量過大的營友,還給大家一個寧靜夜晚(因為在我們附近某區營友將近晚上12點談話聲量很清楚,已睡覺的隔壁營友受不了,向對方喊話,營主以為是尚未睡覺的我們在喊話,所以來說明狀況,我們才知道他有在巡視營地維護”秩序”,他也提到可以call他,由他來協助處理,會比較圓滿).事件２：遇到下雨收帳，營主主動前來詢問是否需要提供大塑膠袋.",5,1,1,1,2968,2019/03/06,想找適合放空風景寧靜舒適一去營地這就盡責營主sir讚事件晚上巡視各區營地提醒音量過大營友還給寧靜夜晚因為某區營友晚上12點談話聲量睡覺隔壁營友受不了喊話營主以為尚未睡覺喊話狀況巡視營地維護”秩序”提到call協助圓滿事件下雨收帳營主主動前來詢問提供塑膠袋
