tokenization,status,type,label
廁所 | 淋浴 | 間 | 五星 | 級 | 淋浴 | 間 | 乾 | 溼 | 分 | 錯 | 營區 | 雨棚 | 周邊 | 處 | 少 | 營區 | 山谷 | 中 | 風從 | 四野 | 吹過 | 吹得 | 人亂 | 舒服 | 營區 | 周邊 | 凌亂 | 一條 | 庫志溪 | 抓魚 | 抓 | 蝦,0,1,1
有棚 | 燈 | 小商店 | 旁邊 | 小溪 | 天亮 | 玩水 | 玩 | 晚上 | 夏天 | 值得 | 一去 | 地方,1,1,2
離市區 | 近近 | 還好 | 還好,0,1,1
洗手 | 檯 | 排水 | 改進 | 亂流,-1,1,0
安静 | 營地 | 令人 | 放 | 鬆,1,1,2
耳聞 | 新 | 營主 | 經訂 | C | 區試 | 試水 | 溫開 | 啟車門 | 聞 | 一股 | 腐 | 粘土 | 味道 | 想 | 蕆 | 06 | 25 | 26 | 約 | 100 | 毫米 | 豪 | 大雨 | C | 區 | 地上 | 悉積 | 水不會 | 退直 | 變爛 | 泥巴 | 坑腳 | 踩 | 到爛 | 泥巴 | 拖鞋 | 黏住 | 小朋友 | 滑倒 | 營主 | 老闆娘 | 全區 | 護草 | 墊 | 搬 | 第一次 | 露營 | 小包 | 區墊 | 26 | 片護草 | 墊 | 完雨後跑 | B | D | 區看 | 積水 | C | 區水大約 | 會積 | 公分 | 高 | 營主 | 答應 | 改善 | 真 | 改善 | 補 | 顆星,-1,1,0
營區 | 打給 | 營主 | 第一 | 時間 | 解決 | 沒蒼蠅 | 走到 | 山頂 | 風景,1,1,2
老闆 | 雅量 | 簽好 | 合約 | 並收 | 訂金 | 出爾 | 反爾 | 想要 | 額外 | 增加 | 收費 | 露營 | 露營區 | 最差,-1,1,0
道路 | 不優 | 沒景點 | 逛,0,1,1
營位 | 規劃 | 擁擠 | 沒景 | 活動 | 空間,-1,1,0
前往 | 路 | 兩線 | 道 | 可會車 | 路線 | 順暢 | 營地 | 碎石 | 好生 | 多且 | 尖銳 | 建議 | 鏽 | 鋼 | 營 | 釘 | 支 | 營 | 釘 | 風景 | 優美 | 心曠神宜 | 遊戲區 | 那一區 | 需走 | 一小 | 段 | 頹勢 | 段 | 當天 | 露營 | 整晚 | 跳電 | 至少 | 次 | 聞 | 傢 | 伙 | 原因 | 招 | 建議 | 多帶 | 非 | 插電 | 燈 | 照明 | 廁所 | 沸水 | 穩定 | 忽 | 冷 | 忽熱 | 狀況 | 飲水機 | 請 | 記得 | 攜帶 | 水,0,1,1
天氣 | 視野無敵 | 浴廁 | 區浴 | 同行 | 有長 | 輩兒童 | 建議 | 選擇 | CDF | 區比,1,1,2
適合少 | 帳數 | 包區 | 北部 | 不錯 | 營地,1,1,2
12 | 月底 | 拜訪 | 很棒 | 營區 | 營主 | 親切 | 還送 | 泡菜 | 鍋底 | 😆 | 上層 | B | 區 | 廁所剛 | 蓋 | 熱水 | 很熱 | 缺點 | 置物 | 空間,1,1,2
廁所要 | 走 | 路 | 露營 | 聊天 | 季節,-1,1,0
氣候 | 半天 | 雷陣雨 | 營位 | 滿帳 | Ｃ | 區 | 優點 | 小黑 | 蚊 | 環境 | 宏觀 | 世界 | 蟲 | 溪水 | 窮 | 魚 | 蝦 | 蟹 | 小朋友 | 玩 | 開心 | 缺點 | 廁所 | 少 | 髒 | 洗澡水 | 忽冷 | 忽熱 | 飲水機 | 老闆 | 泡茶 | 帶水 | 取用 | 裝 | 冰箱 | 老闆 | 賣 | 飲料 | 供 | 暫放 | 食材 | 位置 | 飲 | 本部 | 晚上 | 會鎖 | 千難 | 萬險 | 補充 | 因剛 | 訂 | C | 區 | 景物 | 面對山 | 溪水 | 半野 | 營的 | 感覺 | 雨棚 | 空間 | 纖維 | 放 | 300 | 300 | 帳剛 | 下雨 | 地方 | 坐建議 | 訂位 | F | 區 | 雨棚 | 空間 | 夏天 | 露營 | 地點 | 少兒 | 昆蟲 | 愛廁 | 幹淨 | 家庭 | 訂 | 福田 | 美地 | 逹 | 彥 | 走路 | 分鐘,0,1,1
浴室 | 廁所 | 價格 | 露營區 | 風景 | 不錯 | 浴室 | 廁所 | 正規,0,1,1
雨棚 | 區石 | 頭子兒 | 鋪 | 薄 | 傾盆 | 大雨 | 低窪 | 淹到 | 爆 | 算人頭 | 算車 | 算 | 氈 | 包 | 實在 | 算 | 精準 | 👍,-1,1,0
浴 | 廁乾淨 | 熱水足 | 草地 | 維護 | 不錯 | 露營場,1,1,2
感覺 | 停車場 | 露營 | 一處 | 洗手 | 檯 | 浴室 | 需走 | 一段路 | 一間 | 露營 | 空間 | 太小 | 原本 | 講的 | 包場 | 千篇一律,-1,1,0
短窄 | 雨棚 | 區 | 區緊 | 鄰馬路 | 洗手 | 檯 | 滿貫 | 洗手 | 檯 | 衛浴 | 裝置 | 各三間 | 儲熱型熱 | 水器 | B | 區看 | 遠望 | 水 | 樹花園,0,1,1
段入 | 營區 | 道路 | 黑 | 山谷 | 清幽 | 營主 | 熱心,1,1,2
蒼蠅 | 黑 | 螞蟻 | 超多 | 隔壁 | 有人 | 沖 | 水 | 話 | 熱水 | 會變 | 冷水 | 夏令 | 時 | 還好 | 冬季 | 煎熬 | 營區 | 中華電信 | 電信 | 訊號,0,1,1
親近 | 地方 | 大自然,0,1,1
地方 | 遠非 | 小孩 | 玩樂 | 面及 | 設施,0,1,1
地點 | 難尋 | 山凹 | 內太鬱熱,-1,1,0
可露營 | 景物 | 正確 | 一大早 | 健行 | 雙龍玉龍 | 臺 | 階梯 | 運動量 | 十月份 | 天空 | 步 | 道 | 可玩性 | 營地 | 品茗 | 茶及 | 咖啡 | 停車,0,1,1
營地 | 沒景 | 山中 | 弄 | 平地 | 共搭帳 | 如此而已 | SOSO | 老闆 | 娘 | 龜毛 | 小朋友 | 裝個 | 水 | 玩小水槍 | ㄐ | ㄐ | YY | 說 | 浪費水 | 小朋友 | 玩 | 算吵 | 耳朵 | ㄐ | ㄐ | ㄚ | ㄚ | 龜龜 | 毛毛 | 營地 | 費用 | 打折 | 霎時,-1,1,0
接駁車 | 上車 | 地點 | 標示 | 不明 | 強迫 | 暢遊 | 一圈,-1,1,0
簡單 | 住 | 年前 | 住 | 室內 | 樓上 | 簡單過 | 一夜 | 買點 | 農產 | 參加採 | 葡萄 | 程 | 家族 | 旅遊 | 團露 | 感覺湯 | 供 | 應要 | 穩定點 | 天氣 | 冷 | 熱水 | 穩定 | 可憐 | 感覺 | 好像 | 長 | 久 | 經營 | 方要 | 改善 | 看起 | 好像 | 樣子 | 四顆 | 星減 | 一顆 | 不太會 | XD,0,1,1
空間 | 規劃 | 熱水 | 蟲蟻 | 需 | 一層 | 樓 | 地方 | 羽球 | 活動 | 上空 | 少 | 別區 | 車亂 | 停 | 營位 | 安排 | 太擠 | 洗 | 冷水 | 裝備 | 全螞蟻 | 爬 | 滿車 | 回家,0,1,1
營位 | 帳帳 | 相連 | 衛浴 | 數量,1,1,2
體驗 | 真的 | 難 | 一語 | 道 | 原本 | 營區 | 因故 | 轉介到 | 剛到 | 時 | 真的 | 地方 | 太小 | 老闆 | 熱情 | 招待 | 發現 | 感到 | 寬闊 | 主人家 | 開朗 | 個性 | 心胸 | 老闆 | 教育者 | 帶著 | 體驗 | 原民 | 狩獵 | 知識 | 深度 | 地導覽 | 做 | 拿手 | 好菜 | 晚上 | 聊成 | 藏私 | 拿出 | 壓箱 | 寶 | 令人 | 露營 | 更是 | 一位 | 好友 | 請放開 | 老闆 | 聊,1,1,2
原本 | 期待 | 達 | 目的地 | 失望 | B | 區 | 廁所 | 防水 | 膠條 | 察看 | 黴爛 | 痕跡 | 電燈 | 開啟 | 抽風機 | 啟動 | 茅坑 | 黴味 | 很重 | 場地 | 很小 | 蜘蛛 | 網 | 隔天 | 收帳 | 時 | 一條 | 一條 | 閃閃 | 發光 | 蜘蛛 | 絲 | 蠅 | 超多 | 營區 | 馬 | 路邊 | 晚上 | 常有 | 車子 | 真的 | 很難 | 入眠,-1,1,0
水泥 | 區 | 釘 | 不善 | 排水 | 整理 | 開放 | 老闆 | 能虛心 | 接受 | 露客 | 建議,0,1,1
小黑 | 蚊超級 | 無敵 | 真要 | 理會防 | 蚊 | 兩 | 隻 | 腳 | 咬 | 40 | 包 | 🥲,0,1,1
老闆娘 | 親切 | 螢火蟲 | 旁邊,1,1,2
下雨 | 建議 | 不供 | 飲 | 用水 | 限時 | 供電 | 非 | 碎石 | 地泥濘 | 不堪 | 從司 | 馬 | 庫斯到 | 營地 | 路 | 難開 | 體會 | 很糟,-1,1,0
老闆 | 親切 | 營地 | 幹 | 辦,0,1,1
服務業 | 情態 | 差真 | 誇張,-1,1,0
環境 | 舒服 | 草地 | 美 | 小孩 | 盡情 | 騎腳 | 踏車 | 玩水 | 玩沙 | 適合 | 小孩 | 放風 | 大人 | 放 | 鬆 | 露 | 營 | 區,1,1,2
很不錯 | 營區 | 呦 | 分區 | 場地 | 一家 | 大小 | 包場 | 感覺 | 廁所 | 貼心 | 縫隙 | 加 | 紗窗 | 蟲蟲 | 躲 | 乾乾淨 | 淨 | 希望 | 疫情 | 搗 | 麻 | 糬,1,1,2
地處 | 不高 | 地處 | 不高 | 老闆 | 善 | 辦,0,1,1
鄰有間 | 希罕 | 農場 | 唱歌 | 大聲 | 吵 | 還唱到 | 晚上 | 10 | 點多 | 嚴絲合 | 縫 | 想要 | 分享 | 山林 | 清靜 | 人來,-1,1,0
收費 | 太貴 | 面 | 收 | 費用 | 浴室 | 熱水 | 時間 | 草地 | 整理 | 地面 | 樹葉 | 走 | 起路 | 滑倒 | 冰箱 | 時間 | 老板 | 東西 | 插座 | 太 | 少 | 晚上 | 路面 | 暗 | 路燈,-1,1,0
訂 | 竹雞區 | 無風景 | 可怕 | 一堆 | 吧嗒 | 上方 | 營區 | 年 | 輕人 | 高聲 | 嬉鬧 | 凌晨 | 一點鐘 | 無視 | 留存 | 好像 | 沒人管 | 不好 | 體驗,-1,1,0
景 | 緻 | 美美 | 主人家 | 親切 | 👍 | 公用 | 冰箱 | 洗洗 | 裝備 | 乾淨 | 齊全 | 嘆惜 | 蚊 | 超級 | 點 | 蚊香 | 用意 | 好似 | 不太大 | 😭,0,1,1
缺點 | 禁煙 | 地上 | 煙蒂 | 營地 | 狗 | 未 | 綁 | 隨處 | 狗屎 | 需 | 小心 | 整體 | 設備 | 維護 | 狀態 | 稍差 | 營地 | 夜間 | 照明 | 稍弱 | 優點 | 風景 | 無敵 | 空間 | 適合 | 放空 | 浴廁 | 數量 | 水量 | 蹲式 | 座式 | 生態 | 昆蟲 | 小黑 | 蚊 | 蚊子 | 蒼蠅 | 蜜蜂 | 專屬 | 封閉 | 房間 | 吹頭 | 髮 | 夜間 | 吹 | 風機 | 噪音 | 干擾 | 上山 | 路 | 實算 | 寬 | 垂下 | 樹枝 | 路 | 很窄 | 錯覺 | 夜間 | 駕駛 | 新手 | 壓力 | 營 | 地下 | 層有 | 冷凍櫃 | 上層 | 冰箱 | 飲水機 | 濾水 | 設備 | 廢水 | 接管 | 非 | 排放 | 平日 | 預約 | 開放營 | 帳篷 | 露營 | 用品 | 付費 | 租用,1,1,2
廁所實 | 太小 | 間 | 坐式 | 馬 | 桶 | 附 | 酒精 | 面紙 | 外面 | 有大 | 卷筒 | 自取 | 潔癖 | 蹲式 | 臉會 | 碰到 | 門 | 等位 | 浴室 | 大小 | 穿衣服 | 動作 | 話 | 沾到 | 牆 | 及門 | 溼 | 答答 | 乾淨度 | 名次 | 算 | 半段 | 容許 | 連假 | 因素,0,1,1
景色 | 很棒 | 白天 | 蒼蠅 | 太多 | 段路況 | 修好 | 一點,1,1,2
營主 | 加油 | 不錯 | 營地 | 建議 | 營主 | 增加 | 供護草 | 墊,0,1,1
營地 | 微擠 | 廁所 | 路 | 不好 | 走,0,1,1
推 | 草地 | 凹凸不平 | 草地 | 有紅火蟻,-1,1,0
透過 | 露營樂系 | 統訂 | D | 區 | 碎石 | 區 | 帳 | 下訂 | 時刻確 | 認系統 | 顯示 | 該區 | 為 | 帳 | 下午 | 點到 | 實地 | 發現 | 帳 | 帳 | 現場 | 問了 | 營主 | 說 | 帳嗎 | 營主 | 回覆 | 帳 | 當初 | D | 區收 | 帳比 | 寬 | 敞才 | 會訂 | 這區 | 想到 | 營區 | 超收 | 隔壁 | 露友 | 兩個 | 小孩 | 玩 | 拋 | 接球 | 第一手 | 打到 | 帳幕 | 桌椅 | 空間 | 在意 | 空間 | 硬 | 擠 | 一帳 | 騙 | 感覺 | 照片 | 中 | 帳 | 再來 | 衛生 | 紙多到 | 滿出 | 看起 | 太 | 舒服 | 洗澡水 | 倒 | 穩定 | 滾水 | 碎石 | 區沒護 | 草 | 墊 | 帳篷 | 地布 | 挺傷 | 住過 | 營寨 | 飲水 | 機水 | 可憐 | 滴水 | 一點 | 傍晚 | 蚊蟲 | 前方 | 露友 | 說 | 驅 | 蚊線 | 香 | 營區 | 垃圾桶 | 幾個 | 廚餘 | 回收 | 桶 | 北部 | 露友 | 不習慣,-1,1,0
山路 | 顛簸 | 雨棚 | 有點雷 | 雨棚 | 唯一 | 好處 | 附 | 桌椅 | 住 | VIP | 雨棚 | 雨棚 | 大涼亭 | 邊界 | 一棵 | 大樹 | 大樹上 | 紅螞蟻 | 爬 | 帷幄 | 雨棚 | 坐有 | 大樹 | 紅螞蟻 | 導致 | 兩帳 | 彩繪 | 天空 | 300 | 帳很難 | 搭 | 只能 | 兩帳 | 擠 | 第三 | 露 | 不想 | 拍 | 搭帳 | 照片,0,1,1
搭 | 完營後下 | 一場 | 大雨 | 地上 | 排水 | 不良 | 雨水 | 漫進 | 帳篷 | 地上 | 墊子 | 溼透 | 還好 | 氣墊床 | 高 | 免 | ‘ | ‘ | 溼 | 身 | ’ | ’ | 最扯 | 開水 | 雨天 | 搭帳 | 本想 | 洗個 | 熱水澡 | 搞 | 搞 | 熱水 | 浴室 | 30 | 分鐘 | 白天 | 蠅 | 白天 | 晚上 | 蚊子 | 至少 | 20 | 包 | 起跳 | 露過 | 65 | 次 | 最差,-1,1,0
營位 | 很大 | 廁所及 | 澡塘 | 隔間 | 細微 | 數量,-1,1,0
園區 | 規劃 | 完善 | 環境 | 乾淨 | 整潔 | 草皮 | 保養 | 廁所 | 更是 | 乾淨 | 無異味,1,1,2
單獨 | 本部 | 冰箱 | 冷凍櫃 | 小孩子 | 遊戲 | 設施 | 裝備 | 老舊 | 沒事兒 | 維護 | 蒼蠅 | 蚊子 | 蜘蛛 | 特別 | 沐浴 | 還不錯 | 男 | 廁得 | 營主 | 用心 | 經營 | 不錯 | 露營場,-1,1,0
12 | 假日 | 入住 | 包 | C | 區 | 整體 | 環境 | Cp | 值 | 高 | 24 | 小時 | 熱水 | 重點 | 一區 | 四間 | 浴廁 | 乾淨 | 冰箱 | 飲水機 | 提供 | 熱 | 常溫 | 冰水 | 因為 | 夏天 | 入住 | 早上 | 依舊 | 熱醒 | C | 區 | 唯一 | 缺點 | 陰涼 | 遮蔽 | 處太少 | 日景 | 夜景 | 很漂亮 | 舒服 | 場地 | 乾淨 | 太多 | 坑洞 | 寬敞 | 空間 | 躲避球 | 羽毛球 | 一區 | 一區 | 間 | 隔夠 | 遠 | 入住 | 時幾乎 | 聽 | 其他人 | 聲音 | 莊園 | 營主 | 親切 | 熱情 | 帳篷 | 搭 | 詢問 | 夏天 | 難免 | 蟲 | 蚊子 | 意外 | 少 | 建議 | 帶防 | 蚊 | 用品 | 推推 | ✨ | ✨ | ✨ | ✨,1,1,2
喜歡 | 老闆娘 | 老闆 | 人超 | 下次 | 🎈 | ❤ | ️ | 🥰,1,1,2
營釘 | 釘 | 生氣 | 上山 | 路 | 難開,0,1,1
先到 | 先選 | 分配 | 廁所近 | 位置 | 晚上 | 蟑螂 | 打招呼,1,1,2
玩水 | 消暑 | 好面 | 廁所 | 整潔要 | 再滋長 | 環境 | 整潔算 | OK,0,1,1
雙十節 | 連假 | 來訪 | 露友 | 優質 | 十點 | 以後都 | 很安靜 | 沙坑 | 盪 | 鞦 | 韆 | 溜滑梯 | 小朋友 | 不無聊 | 全區 | 樹木多 | 昆蟲 | 鳥鳴 | 生態 | 衛浴 | 多間 | 乾淨 | 提供 | 衛生紙 | 洗 | 髮 | 精 | 沐浴乳 | 提供 | 需自備 | 設有 | 冰箱 | 飲水機 | 吹風機 | 道路 | 達 | 南庄 | 老街 | 外食 | 採買 | 皆,1,1,2
營主 | 用心 | 整理 | 場地 | 熱情 | 值得,1,1,2
景 | 緻 | 毋庸置疑 | 野外 | 蚊子,0,1,1
這次訂 | 區 | 雨棚 | 很小 | 帳塔起 | 連在 | 能留 | 通道 | 很小 | 廁所 | 水槽 | 超 | 建議 | 包區 | 帳 | 飄 | 飄 | 欲 | 仙 | 一二 | 帳的 | 不太納諫 | 天 | 夜 | 真的 | 頂 | 尖 | 舒服,-1,1,0
提供 | 護草 | 墊 | 草皮 | 漂亮 | 耮 | 降雨 | 會積 | 水茅廁 | 女生 | 間 | 男生 | 間 | 浴室 | 總共 | 兩間 | 收十幾帳 | 比例 | 懸殊 | 過大 | 名門必 | 排隊 | 洗澡 | 浴室 | 間 | 狹小 | 置物 | 空間 | 為 | 掛鉤 | 換 | 洗衣 | 物擺放 | 不易 | 浴室 | 排水 | 不良 | 積水 | 營位 | 旁 | 公共 | 生輝 | 洗碗 | 槽 | 處 | 照明 | 遮雨 | 裝置 | 若遇 | 天氣候 | 不佳 | 殺 | 難 | 為 | 稚童 | 娛區 | 前一晚 | 下雨 | 積水 | 丟失 | 營主 | 做 | 設施 | 形同 | 虛設 | 總之超雷,-1,1,0
建議 | 先 | 問問 | 蒼蠅 | 多不多 | 上山 | 路 | 狹 | 陡 | 注意安全 | 營地 | 草皮 | 很軟 | 巴西 | 地毯 | 草 | 軟 | 耮 | 時段 | 理會 | 季節 | 圍繞 | 營區 | 果園 | 說 | 糞 | 蒼蠅 | 誇張 | 爆多 | 停 | 帳篷 | 一整片 | 影響 | 食 | 慾 | 那種 | 自備 | 十張 | 蒼蠅 | 板 | 黏滿 | 登登 | 這蒼蠅 | 量 | 露營 | 以來史 | 營主 | 養 | 狗狗 | 跑 | 草地 | 上亂 | 大便 | 知照 | 營主 | 來清 | 走路 | 特別 | 環境 | 維護 | 差 | 本來 | 想 | 山上 | 放空 | 遐思 | 全沒 | 衛浴 | 電熱 | 水器 | 算熱 | 蓮蓬頭 | 壞 | 水會亂 | 噴要 | 留意 | 一部分 | 淋浴 | 間 | 水量 | 翻然 | 水平 | 差 | 連假 | 滿帳 | 跳電 | 小時 | 怕蟲 | 蠻多蟲 | 太忙 | 感覺 | 環境 | 勤學 | 苦練 | 保護 | 剩 | 山景 | 值得 | 安慰 | 失望,0,1,1
營主 | 態度 | 足給 | 五星 | 因為 | 露營區 | 四周 | 果園 | 端 | 因故 | 蒼蠅 | 自備 | 黏蠅 | 板 | 弄 | 三張 | 滿蠅 | 環境 | 跟明 | 窗淨 | 几終 | 尚可 | 水泥 | 砌 | 貼 | 磁磚 | 尖峰 | 熱水會 | 水太熱 | 洗 | 調控 | 變 | 冷水 | 非 | 尖峰 | 水溫 | 這問題 | 營地 | 設觀 | 景高 | 臺 | 一下四周 | 風景 | 山脈 | 桌椅 | 悠然 | 坐在 | 高 | 臺 | 賞玩風景 | 整體 | 說 | 四周 | 果園 | 養公雞 | 早就 | 雄雞 | 近距 | 叫醒 | 外面 | 騎腳 | 踏車 | 因有 | 農藥 | 怪味 | 感覺 | 不爽快 | 感覺 | 這露 | 營會 | 工作 | 果園 | 有衝 | 突到 | 想來 | 露宿 | 自行 | 斟酌一下,0,1,1
第二次 | 露營 | 喜歡 | 生態 | 池 | 環境 | 想 | 還會 | 第三次 | 第四次,1,1,2
冬天 | 太冷 | 浴室 | 很乾淨 | 這次訂 | 營位 | 遊戲 | 區 | 遮雨棚 | 營主 | 給我們 | 沙坑 | 跟球池 | 屋頂 | 真的 | 適合 | 小孩 | 玩不無聊 | 😊 | 天氣 | 冷想 | 再露 | 話,1,1,2
衛浴 | 裝置 | 腹地 | 大是 | 長 | 項,0,1,1
2017.09 | 23 | 彩虹 | 蚊 | 露 | 臺 | 北近 | 但營 | 地不大 | 活動 | 空間 | 受限制 | 夏天 | 太熱 | 臺 | 北近,0,1,1
營位 | 規劃 | 沒景 | 沒景 | 活動 | 活動 | 空間 | 做,-1,1,0
導航 | 營區 | 路 | 條 | 條路 | 坍方 | 封閉,1,1,2
跳電 | 跳電,-1,1,0
美景 | 變化 | 萬千 | 驚艷 | 指數 | 100 | 值得 | 一訪 | 再訪 | 營區,1,1,2
環境 | 太多蟲 | 草地 | 下雨 | 人覺 | 踩 | 舒服 | 老闆 | 老闆娘 | 親切 | 晚上 | 還會 | 放電 | 影給 | 小朋友 | 沙坑 | 和盪 | 鞦 | 韆 | 小孩 | 玩得 | 開心,1,1,2
營位 | 下訂 | 位置 | 闆 | 娘 | 親切 | 風景 | 營位 | 衛浴 | 太少 | 沒熱水 | 浴室 | 正上方 | 虎頭 | 蜂 | 蜂巢 | 螞蟻 | 飛蟲 | 超級 | 裝備 | 爬 | 螞蟻 | 可惜 | 假期 | 營區 | 內動線 | 不佳 | 位置 | 羽球 | 建議 | 營主 | 重整 | 數量,-1,1,0
15 | 分鐘路 | 刮底 | 盤 | 心理 | 營區 | 不錯 | 冰箱 | 冷凍櫃 | 燒柴 | 淋浴 | 間 | 瓦斯 | 淋浴 | 間 | 24hr | 設備 | 完善 | 算 | 乾淨 | 因為 | 旁邊 | 茶園 | 施肥 | 的關 | 係 | 蒼蠅 | 真的 | 肆虐 | 形容 | 營主 | 提供 | 黏蠅 | 板 | 沒什麼 | 實質 | 只能 | 晚上 | 蒼蠅 | 睡 | 覺時 | 好好 | 享受 | 要來 | 先 | 詢問,0,1,1
離城 | 高峰 | 欣賞 | 風景 | 暫時 | 拋開 | 世俗 | 放空 | 為 | 出發,0,1,1
外面 | 鐵門 | 好像 | 晚上 | 沒關 | 11 | 00 | 開著 | 感覺 | 因門開 | 超大 | 靠大門 | 女 | 淋浴 | 間 | 隻 | 蓮蓬頭 | 壞 | 更換 | 第一天 | 洗腳 | 水管 | 脫離 | 冷水 | 噴 | 淋得 | 全身 | 濕 | 冬天 | 超冷 | 第二天 | 則是 | 牆邊 | 第一 | 間 | 打開 | 蓮蓬頭 | 從旋 | 轉盒 | 全噴出 | 導致 | 洗澡 | 超難 | 洗 | 淋溼 | 只好 | 勉為 | 其難 | 洗完 | 澡 | P | s | 此營 | 提供 | wifi | 不便 | 因自 | 網路 | 吃 | 飽且 | 小孩 | 本無網 | 易 | 抱怨 | 沒網 | 路 | 😆 | 另建議 | 營主 | 收費 | 規則 | 時 | 提醒 | 住客 | 22 | 點放低 | 音量 | 誇張 | 第一晚 | 帳還 | 開心 | 嗨 | 唱曲 | 11.12 | 點不睡 | 晚則 | 小孩 | 嗨 | 23 | 30 | 還超級 | 吵,-1,1,0
復 | 第二次 | 吊絲蟲 | 尚無熱水 | 大人 | 小孩 | 洗 | 冷水 | 毛毛 | 蟲 | 蚊子 | 超多 | 營位 | 標示 | 兩個 | 停車 | 格輕 | 搭 | 營位 | 廳帳 | 還好 | 當天 | B | 區 | 未曾 | 太多人 | 兩帳 | 搭 | 直得 | 一提 | 事 | 早上 | 點 | 起床 | 觀 | 藍雀 | 吃 | 一條 | 蛇 | 正確 | 許露營 | 收款 | 入園 | 收 | 開銷 | 給你看 | 平庸 | 看不到 | 包括 | 身上 | 蟲蟲,0,1,1
同行 | 友人 | 想 | 營區 | 帳篷 | 搭 | 租借 | 搭收 | 用壞 | 辦 | 租借 | 帳篷 | 搭收 | 第一次 | 相遇 | 露 | 三天 | 第一天 | 廁所 | 乾淨 | 勞務 | 食指 | 所收 | 垃圾 | 寧都 | 清潔 | 農場 | 飲水機 | 洗手 | 檯 | 少,-1,1,0
才剛 | 跨年 | 回來 | 超棒 | 營區 | 生態 | 魚池 | 供 | 大人 | 釣魚 | 有連光 | 腳採 | 舒服 | 草地 | 孩子 | 奔跑 | 不用 | 擔心 | 跌倒 | 受傷 | 環境 | 乾淨 | 舒服 | 營主 | 親切 | 大方 | 回露 | 推推 | 推,1,1,2
訂場 | 規範 | 訂金給 | 沒收 | 小朋友 | 腸病,-1,1,0
水壓 | 不穩 | 水壓 | 電壓 | 不太穩,1,1,2
營主 | 提前 | 搭帳,0,1,1
草地 | 保養 | 營主 | 很細心 | 草地 | 保養 | 營主 | 狗狗 | 超可愛 | 冰箱 | 冷凍 | 設備 | 齊全 | 廁所 | 衛浴 | 掃 | 乾淨 | 洗澡 | 熱水 | 恆溫 | 足夠 | 美中不足 | 衛浴 | 兩間 | 尖峰 | 期要 | 排隊 | 晚上 | 星空 | 美 | 早上 | 看去 | 對面 | 山谷 | 很棒 | 推薦 | 營地,1,1,2
昆蟲 | 超多 | 水忽冷 | 忽熱 | 營主 | 有過 | 剩狗會 | 吠 | 廁所 | 偏少 | 排隊,-1,1,0
優點 | 離市區 | 硬體 | 裝置 | 差 | 第一次 | 看過 | 衛生紙 | 放在 | 外面 | 可言,-1,1,0
水泥地 | 露營區 | 有雨 | 遮 | 蚊簾 | 無濟 | 事 | 蒼蠅 | 蚊子 | 多因 | 肥料 | 桌椅,0,1,1
浴室 | 熱水算 | 穩定 | 收帳 | 時 | 帳篷 | 沾 | 好多 | 枯草 | 草皮 | 佳保養 | 蚊子 | 小黑 | 蚊滿 | 建議 | 事先 | 做好 | 防蟲,-1,1,0
運氣 | 真好 | 卡 | 普特 | 產 | “ | 雙 | 彩虹 | ” | 想到 | 山下 | 大雨 | 卡普 | 天氣 | 沒話 | 說 | 老闆 | 說 | 退訂 | 真是太 | 可惜 | 一家 | 這跨 | 年 | 三天 | 兩夜 | 藍天白 | 雲 | 卡普 | “ | 雙 | 彩虹 | ” | 廁所 | 馬 | 桶 | 免治馬桶 | 營主 | 很熱心 | 山上 | 水果 | 甜 | 多汁 | 機會 | 還會 | 玩,1,1,2
營火蟲季 | 人數 | 控管 | 園區 | 人數,0,1,1
離市 | 區近 | 市區 | 還好,0,1,1
謝謝 | B | 區 | 小孩 | 玩 | 空間,1,1,2
便利 | 營區 | 衛浴 | 設備 | 乾淨 | 狗 | 唉唉叫 | 方有 | 施工 | 吵了點 | 不錯,1,1,2
這次訂 | 區 | 雨棚 | 很小 | 一帳 | 塔勃興 | 連在 | 能留 | 通道 | 很小 | 廁所 | 水槽 | 超 | 提議 | 包區 | 帳 | 舒服 | 一二 | 帳的 | 不太建議 | 天 | 夜 | 真的 | 超級 | 不揚 | 眉吐氣,-1,1,0
搬 | 下雨 | 排水 | 性 | 差 | 瀝水 | 沉痛,0,1,1
視野 | 還不錯 | 視野 | 是廣,0,1,1
水壓 | 不穩 | 雨棚 | 區旁 | 第一 | 間衛浴 | 熱水會 | 忽冷 | 忽熱 | 溫度 | 調整 | 小孩 | 洗澡 | 便利 | 廁所 | 兩區 | 滿帳 | 衛浴 | 並非露 | 營樂上 | 標榜 | 五星 | 級衛浴 | 馬 | 桶 | 淋浴 | ㄧ | 役使 | 酣暢 | 優點 | 寒溪 | 吊橋 | 走 | 距羅東 | 市區 | 約 | 20 | 25 | 分鐘,0,1,1
風景 | 很棒 | 設施 | 舊舊,0,1,1
