content,rating,status,type,label,sequence_num,publishedDate
廁所真的不是很ok！太小間就算了卻只有一間廁所二間衛浴竟然要三區的一起使用還好當時只有二區包區但是二十幾個人使用一間廁所二間衛浴也太不方便了也沒有看到工作人員來清理廁所露營露了四年這麼久第一次還要自己洗廁所（因為太臭了）晚上使用廁所還會被外面的人看光光告知營主營主說之前有貼防窺但被撕下來了（心想這是什麼意思）都已包區了就代表著區域是我們使用第一天晚上別區小狗跑來亂跑還有別區的露友帶小狗來散步未牽繩早上起床發現帳篷被小狗尿尿做記號了吿知營主雖說有幫我們處理但最後只說他們都有綁起來還說他的狗是母的是蹲的上腳不會翹起來上就這樣不了了之不能接受這樣的處理方式也只能認倒霉就算這裡風景再美我不推薦我也不回再造訪因為風景美的地方到處都是有沒有用心為露友們設想是一回事,1,-1,1,0,1717,2024/03/07
到處都在唱卡拉ok 且開超大聲却沒人管理 浪費了漂亮的景觀 真是讓人失望,2,-1,1,0,6851,2022/05/09
營區風景不錯，廁所很少只有三間，營主很健談可以在晚上11點20跟露客超大聲的聊天到凌晨一點多還沒聊完，重點12點20有去電跟營主反映，仍然照聊不誤反而譏諷露客怕吵就別來這露營區，我連耳塞都塞上一樣沒用，營主你知道全營區都很安靜最吵的就是你們，一次性營區,1,-1,1,0,4186,2023/12/06
廁所少 地很爛整個感受都很差露過最爛的一個露營地⋯⋯,1,-1,1,0,1812,2023/05/07
今年選在這跨年，大至上算乾淨，我們當天租的雨棚帳隔著廁所，實在很臭，還有廁所內外也沒衛生紙，一個燈泡壞了也沒換，更誇張的是洗菜還要淋著雨，或撐著傘洗菜，真令人覺得很失望。,2,-1,1,0,3611,2023/05/07
因靠羅馬公路~選B區或B區旁的雨棚區由佳，且旁邊就有路直接下溪流，草皮養護得不錯~~ 這次去廁所維持很乾淨喔~!!,4,1,1,2,5109,2021/05/06
浴廁乾淨，雨棚區離浴廁遠了些，草地營位有的下了帳客廳帳就沒法擺了!,4,1,1,2,6609,2020/05/07
在網路上意外找到的露營區，非常喜歡，小細節都能感受到主人的用心。老闆一家人都很和善，細心照料客人，不只廁所很乾淨，也有足夠的冰箱可以擺放食物，收費合理，也有足夠的停車空間，推薦給大家。,5,1,1,2,4629,2022/05/07
營位很大，營主人很好沒有蚊子～剛好遇到別區晚上很吵，營主也有即時處理,4,1,1,2,4255,2023/05/07
環境清幽漂亮 電壓衛浴不佳,3,0,1,1,5985,2019/01/02
雖然海拔不高，但是風景也是很漂亮，只是蚊子兇了些,4,1,1,2,4333,2018/11/11
很適合放風的地方。很棒的營區空間又大唯一缺點應該是浴室台多人洗澡會忽冷忽熱,5,1,1,2,1918,2020/03/12
親子友善園區。老闆親切，環境舒適，浴廁整潔。,5,1,1,2,6398,2019/02/18
元旦下雨很不舒服。上層區域規劃的不是很好，浴廁普通，跟去年來感受差很多。,3,0,1,1,995,2018/02/12
111/4/9晚上七點在鹿谷三生緣區看到超多螢火蟲，從福林餐廳（南投縣鹿谷鄉興產路74-23號），面對福林餐廳，從餐廳右手邊的路走進去，2分鐘就可以看到螢火蟲，而且沿路兩側都超級多.很棒 …,4,1,1,2,7070,2022/05/06
可以小包區，私人空間隱密營區無噴殺蟲劑，蚊蟲會比較多,5,1,1,2,2529,2022/05/07
場地小，收客人多，擠得滿滿的。衛浴只有四間，洗澡有得排。老闆一直抽煙，時不時聞到煙味... 不會再去的營地。,2,-1,1,0,3153,2021/05/06
營主夫婦很熱心。衛浴乾淨，環境也維護的很好，營位大，值得推薦,5,1,1,2,5478,2019/12/11
小營區很舒服，但是晚上竟然沒水可用，須在加強設備,2,-1,1,0,884,2019/05/08
整體而言很不錯，只是風很大，還有一些硬體上的小問題，例如電燈壞了幾顆,4,1,1,2,3925,2020/05/07
營區是梯田式，介意景的話要注意區域，海拔不高，一定要準備防蚊液、蚊香，營主都會來關心詢問 …,5,1,1,2,625,2023/11/07
不會有下一次，有半夜叫人退帳的營主,1,-1,1,0,2714,2019/05/09
不知道這鬼地方評分怎麼洗那麼高的 乾脆改名字叫蒼蠅農場好了,1,-1,1,0,2997,2024/04/17
現在十月中旬，在飛督努非常涼爽，營區層次豐富設備完善，淋浴與浴廁設備規劃完整，營主施先生待人和善，會想再次造訪的營區,4,1,1,2,418,2020/05/06
"優:草皮顧的非常好 ,連兩天遇大雨都快速排水有可愛的家貓,場地方正,風景佳洗手槽和冰箱有屋頂車距6分鐘有7-11可改善:廁浴共用(3間)稍排隊.空間大但整潔尚可蚊子又大又肥,務必自備防蚊液",5,1,1,2,5873,2023/11/07
營地很大不擁擠且乾淨，有提供護草墊和大桌子，空間非常舒服。有提供晚餐預定，讓大家可以輕露營（五更腸旺超推薦）。 營區有橄欖樹，營主歡迎大家打橄欖，可以帶回家煮排骨或雞湯喔！ 。另外，熱水非常穩定，不回忽冷忽熱。,5,1,1,2,2314,2020/05/06
你可以回答重點嗎？ 我說的事情你是不是無法回答 因為都是事實 不過有玩到泳池多給你一顆星ps:誰提早到 你去跟誰收 反正不是我草皮區根本不能收到十帳 八帳差不多 十帳太擠 （如果每帳一個帳篷一個客廳帳營繩拉一拉能走路嗎？）洗手台太少 如果每帳都不認識怎麼共用洗手台 別人一帳一個洗手台你們整個草皮區才兩個洗手台 （為什麼我要用水要穿過別人的炊事帳？）廁所為什麼男女不分開 那麼大的室內空間不隔好 廁所跟衛浴都太少廁所門口的騎樓你也敢賺錢 這錢也要賺要是我去看到會氣死 一到就一直要錢 家都沒搭好 午餐都沒吃 還在忙一直要一直要 第一次遇到狂要錢的 大陸妹是不是東北還四川的？很硬  （只有新手露友才會給好評，老露客不會給的，因為你們沒去過優質的。）備註：營主我都懷疑有沒有露營過完全不專業根本不知道露客想要的是什麼？,2,-1,1,0,4905,2021/05/08
巨大泳池！非常冰～～～～～～蠻冷的哈哈還有生態池可以餵魚因為太熱 沒有去溜滑梯這次B區 兩帳就包區了位置很大 開心廁所有冰箱也很近熱水很夠！還有抓泥鰍活動缺點是 不知道是什麼蟲？小孩雙手雙腿都紅紅一顆一顆的不過他們還是很開心推,4,1,1,2,284,2023/07/08
非常爛的營區，一早就在趕客人告知那邊有很大的告示牌一定要在12點前離開，快到時間又來提醒時間到了要離開了，露營用低瓦數的暖器不能用，也不可用吹風機會跳電會跳電，浴室門鎖起來下午5點才開，一早10點就把浴室鎖起來不能用，沒事又來提醒垃圾不能放地上，請問那隻眼睛看到我們亂放垃圾在地上了，真不知是來放鬆露營還是來被監視的，爛透了 …,1,-1,1,0,2550,2023/05/09
草皮維護很好，帳與帳之間空間很大，營地團露水準很好，很安靜。很新的營地，值得推薦愛露營的朋友，一同前往體驗，沿路車少，路寬又適合全家齊聚的好地方。,5,1,1,2,2441,2022/05/03
營區超收，帳帳相連營位連5＊8都不到被安排在左邊第一個紅圈處夾在樹與樹的中間另外還多收了三個下次不會再來,2,-1,1,0,6909,2021/05/09
浴室可加昆蟲網～用吹風機會跳電～VIP區上個廁所要走很遠不如蓋間廁所才叫VIP～營位給的寬敞熱水會燙,5,1,1,2,717,2018/07/03
老闆是泰雅族原住民。非常好客幽默風趣。超棒的夜景和空氣。去四周圍的景點也都很近。交通方便。老闆現烤刺蔥桶仔雞比礁溪的還好吃。超大隻的四五個人吃都沒問題。,5,1,1,2,209,2022/05/07
有遮雨棚，雖然這次都下雨，但是反而很享受雨中的悠閒舒適。營區的環境衛生被營主維持的非常優秀，浴室是我們用過最乾淨的一次體驗。,5,1,1,2,932,2023/11/07
營主親切、環境乾淨，適合小朋友的露營環境。,5,1,1,2,5569,2021/05/08
衛浴、廁所太少早上不到10點 營主竟來說要我們11:30離場傻眼12:10左右 我們確定已離場您說的12:40相差太遠,1,-1,1,0,5220,2023/05/07
很用心的營區。非雨棚區的營位，加上停放車子後，空間不太足夠，建議減少帳數,5,1,1,2,5484,2020/06/23
營區舒服美！營主熱情讚！必列為再度造訪之營區。,5,1,1,2,1647,2017/08/23
營位給的大方，展望好，廁所乾淨，營主太太健談上山路線記得先導航至霞雲派出所再依指示上山，用google map會繞路,5,1,1,2,5647,2023/05/07
景觀不錯/台中/埔里/草屯/彰化 沒有遊戲場/ 缺點,3,0,1,1,2929,2019/05/09
一顆星真的太高分了，這樣收費貴的離譜，還自然景點私用?,1,-1,1,0,6394,2020/05/07
釣魚樂的營地。營主很親切好客，釣魚池台灣鯛很好釣，鹽烤無土味又美味。只是二級時期暫停導覽及戲水池，開放後一定要再去玩。,5,1,1,2,6959,2021/08/09
營區和營位都滿大的，小朋友不怕沒地方跑，可以釣魚，但魚池周圍防護沒有弄的很好，要小心小朋友掉下去,4,1,1,2,5154,2023/12/06
景觀區營地沒有地方可以固定，只能盡量綁在旁邊的竹子及植物上，不太方便，營區內有很多橘子樹，可以現採現吃，外帶每斤35元！露營區附近有很多落羽松很漂亮！還有步道可以走，很方便的露營地！,4,1,1,2,1008,2024/01/07
前一晚臨時訂的露營區，又因為晚到，所以被安排的位置比較沒有視野。營區依不同台地分布，營本部上還有很大的且有頂蓋的活動平台。整個來說，落雨松區樹木還長得不夠旺盛，浴廁雖然分區都有，但是數量與空間都有待改進。感覺營主還在擴張營地，不少地區望去像是整地中的工地。至高點的視野很好，但是其他地區就普普。有種感覺是，營地裡，營位密度太高了，甚至有點超收的感覺。來的路上是九份二山紀念園區，反倒是很好的遊憩點。可以勉強以這個營地來當過夜地。總而言之，很有很多可以改進的地方。,3,0,1,1,5400,2023/10/09
廁所太少間，要排隊不方便,3,0,1,1,1866,2020/05/07
基本水廁冰箱，老闆夫妻整理的很勤快，足已。到訪2022/7/1-7/2 入夜溫度約22度舒爽不冷沒什麼蚊蟲，高山露營果然迷人。切入農場小徑會車不易，建議早點上山下山避開11點入場時間，或是在高峰時段增設感應號誌管控增加安全性,4,1,1,2,3589,2023/05/08
溫馨舒服乾淨的營地。建議洗手台能放置椅凳，方便孩子自行洗手運用，謝謝！,4,1,1,2,376,2018/05/06
環境優美 有問題的地方遊客都可以自行解決 本來就沒有十全十美的東西 去到每個露營區多多少少都會有小問題 但這裡是我去過最讚的露營區夏天還看得到螢火蟲晚上還看得到滿天星星唷！,5,1,1,2,2675,2022/05/06
很乾淨的營區，老闆也很客氣。。營區共可容納14帳（上層B區6帳，下層8帳），這次剛好只有我們流6帳，又適逢耶誕前夕，老闆與當地的教會教友來營地唱福音，配合著聖誕裝，帶來意外的驚喜，眾人又收到禮物，非常棒！最後，還要謝謝帶給我們的熱騰騰的栗子紅豆湯，先暖暖我們的身子。謝謝！,5,1,1,2,3682,2017/12/25
營主很熱心。。草皮積水處較多，下雨天去浴廁非常不方便。,4,1,1,2,4749,2022/07/10
當日入貴營區為(竹雞區)，原本露營是一個很休閒及放鬆的一個活動但當日却被一群年輕人搞壞了性致。當日的年輕人從晚上開始就喝酒然後飆罵髒話一直很吵到半夜3~4點不睡覺我們的營地剛好在他(她)對面吵的老小無法睡眠非要等到那些人不吵了才勉強小睡一下。在當日有跟營主人員反應但也只是電話告知他(她)夜晚了不要喧嘩但黃湯下肚誰會記得，還是吵所以我們在貴營區的感覺很不好，不會再去。,2,-1,1,0,3854,2021/06/02
"雨棚很大空間足夠又提供桌椅,冰箱衛浴就在旁邊,適合輕裝露營,營區活動很多,雖然做竹筒飯和搗麻糬不稀奇,但是營主帶活動很有趣讓露友們玩得很開心,晚上還可在營區附近觀賞螢火蟲.如果不想煮,附近有幾家原住民餐廳可用餐.營地每區都有保留草地讓小朋友跑跳,但是有小黑蚊建議穿長褲防範",5,1,1,2,2168,2018/05/07
景色優美，主人家非常親切有公用冰箱，盥洗設備乾淨齊全！可惜蚊子超級多，點蚊香作用似乎不太大 …,3,0,1,1,2216,2020/05/08
廁所很少廁所很髒熱水忽大忽小打電話反應廁所髒，但是營主沒有處理,1,-1,1,0,1194,2023/05/09
園區有種一些水果，很特別! 特別是我們3月底去，柚子樹剛好開花，整個營區都是花香!,5,1,1,2,4066,2020/04/15
蚊子超級無敵多！另外營區提供的冰箱異味重冷度也不夠，保冷磚放一個晚上了還無法結冰。,2,-1,1,0,4152,2022/05/07
場地舒適寬敞離南庒老街近，附近有多條步道適合全家出遊。算不錯的露營區,4,1,1,2,926,2021/05/06
1.冰箱只有冷藏，冷度不足、有濃烈的異味，感覺有點久沒清理造成！沒有提供冷凍，食材幾乎成常溫狀！2.各家電信收訊不良，有提供wifi但訊號不是很穩定。3.入眼簾無法是大景和帳篷，也不想要一排車！現場停車空間還很多，卻讓A區停一整排車輛，如訂不到觀景那排，B區等於面對別人車子露營，官網與實地狀況不相符，向營主反應也說原是如此規劃…4.浴廁前一大片蜘蛛結網補蟲，成為孩子們觀察生態點，浴廁雖大，從抵達到離開時垃圾桶一直是維持滿狀…清潔待加強！5.特地走到觀景區，白天和夜晚景色真的很不錯！,1,-1,1,0,1800,2022/05/09
"樓上的評論可能有點太過了，可能跟季節有關係。我個人覺得工作人員不錯，但可能山地人較含蓄，不想打擾來這邊露營人平靜的生活，環境非常自然，蟲鳴鳥叫，早上雲霧渺渺，遠離塵囂，真得很適合放鬆心情，在這裡可以卡拉OK大聲放也不會顧忌吵到別人~~但路上彎度過大 ,則須改進",4,1,1,2,2972,2021/05/07
營地分為A和B兩區，會先抵達B區後右轉到A區。此次是位於A區的草地營地。旁邊的水溝是用來灌溉用的，水很清澈且流動，很期待春夏的蝌蚪和螢火蟲。營地靜謚，是一個放鬆的好環境，旁邊有種瓜溪，夏天可以去溪邊玩水。離營區不到500公尺，就有玉門關瀑布可以溯溪，是個不錯的生態營區。營主人還不錯，有事打給營主都會很快來處理。有冷凍和冷藏冰箱。下午還會有騎士，騎著越野車來賣把哺。本次是228連假，所以營地帳篷滿位，空間還算可以，但衛浴嚴重不足。預估24帳，但只有四間衛浴，稍嫌不足。草皮不是很密，因此揚塵的情形很嚴重。遇到下雨可能會有泥濘現像。,4,1,1,2,380,2023/05/07
