content,type,label
今天住宿你們園區，因停車在路邊哪東西，有施工的砂石車亂按喇叭及公然辱罵希望貴公司能協助跟茂林國家公園管處及高雄市政府投訴，也希望貴公司主管能與我聯絡說明，我也有致電給市府1999投訴並不排除提告公然侮辱，施工廠商是金福億營造施工是你們園區上方浦來湯泉森林公園車排是KEN8206紫色砂石車,2,
地點好 風景好 房間也乾淨 還能帶狗狗一起來 體驗非常棒 很放鬆很悠閒 還可以烤肉 如果頂棚能打開看星星就更好了,2,
"蒼蠅及小黑蚊太多, 沒什麼特色及景觀,要玩奮起湖不用跑到那麼裡面路狹小難會車",2,
風景很漂亮露營區很棒一定要給一個大拇指 …,2,
超讚的！露營初體驗就留下超好的回憶，是個一定會再訪的地方那邊的接待人員也相當親切又熱情就是讚讚讚呀 …,2,
上坡非常的陡機車刮到中柱非常不推薦騎機車來這裡,2,
下午茶 晚餐 早餐 都好好吃！！凍頂這個地方真的很適合放假！！！,2,
糟成這樣還敢出價這麽貴，哪來的自信。我們為了準時check-in取消掉一個行程，結果到現場卻說還沒整理好等了半個小時，這樣就算了一進去還破破爛爛，草皮完全沒整理，設施也破破舊舊，看起來不知道壞多久了，每個帳篷前面的小花草也枯的跟什麼一樣，帳篷前的燈也壞的有夠可憐，死白光到底是給誰住的，一整個亂糟糟，衛浴也差的可以，甚至不附牙刷牙膏梳子，有說明是有說明，但是其他高級露營區比你們便宜都附的超級完整。整個園區都很髒亂，一進園區前面的燈泡也不知道壞多久了沒有要修的意思，早餐也不夠意思，看網上以為你們多好多好，一進去發現4000塊我也不要住，喔對我是住豪華四人房，根本不豪華。,2,
小黑蚊超多因為低海拔，非常熱，沒有自然風，一定要帶風力強的電風扇。帳篷旁沒有設置流理台可以清洗鍋子和垃圾桶、廚餘桶，非常不方便。流理台及廚餘桶、垃圾桶都統一在廁所旁邊，所以，要洗個鍋子就要走去廁所那裡，再回來煮菜，再走去洗，再煮下一道菜，有夠傻眼的環境規劃車子不能開進來帳篷旁下東西，必須停在停車場，再把東西下在推車內，再用推車推進來。真的不知道營區是在難訂什麼的來一次就不會想再來。廁所內環境不錯，乾濕分離有泳池可給小孩玩。,2,
營地很舒服沒有小黑蚊，工作人員態度很親切，食物飲料很豐盛，有射箭抓蝦等活動,2,
1.晚餐有進步的空間。2.無線網路需加強。3.冰箱有進步的空間。4.蚊蟲過多，關於此問題該如何處理呢，是否該種植物或樹木相關來使蚊蟲變少。5.孩童遊戲區有進步空間。6.早餐不錯，但奶茶用紙杯裝似乎不妥。,2,
乾淨 清潔 浴室大，寒流來 還好熱水很熱 洗了好久 躺著看星空 來根雪茄 來口81年高粱酒 愜意（但只在外待一下 就進去享受暖氣了） …,2,
公用冰箱臭臭的。浴廁環境差，淋浴設施尤其印象深刻，髒髒的紅磚牆，牆上置物鐵架生鏽，最驚人莫過於淋浴間沒有獨立洩水孔，廢水直接從隔間牆上打個小洞排到隔壁間！！洗到有洩水孔的淋浴間，隔壁的廢水會流過來幫你洗腳。,2,
我的家鄉。我好想你！我回來看你了。35年了你跟著我一起改變成長。謝謝旗津二號露營區提供了這麼好的環境。,2,
小管家很親切，晚餐吃龍蝦干貝火鍋很滿足～ 精油手作課程很好玩！老師超幽默！就是距離稍微遠了點，沒有自己開車比較難抵達,2,
公告晚上10點後必須放低音量，11點沒屢勸不聽就退帳？根本只是貼出來好玩的，隔壁帳從10點多玩牌玩到半夜四五點吵的要命勸導也沒用，一晚四千八沒房間連衛生紙，真的有住過就一次就好了,2,
景色不錯，可惜工作人員態度差，可惜啊。,2,
豪華露營的極佳選擇，服務人員樂樂在介紹營區帳篷設備及周遭環境很仔細，人也很親切。而在餐廳用餐時，服務人員曉玲很熱心地為我們介紹餐點及提醒隔日早餐時間；是很愉快的住宿經驗,2,
老闆熱情 帶活動 解說。。。不讓客人無聊  是個休息放空大口呼吸的好地方,2,
很適合放假來這邊放鬆放鬆老闆人很親切 還為小小孩提供澡盆有想體驗露營的人們可以帶家人朋友來體驗,2,
可以在台北體驗懶人露營，位在陽明山上的空氣和景色都很好！報到時有迎賓小點心和熱呼呼的茶飲，接待人員都很親切招呼。當天入住有浴室的帳篷，浴室空間大也明亮乾淨，能在冷冷的天梳洗真的很方便！最喜歡床上配的電熱毯，睡覺時超溫暖的身體的！晚餐及早餐的菜色都蠻豐富，尤其晚餐呈現的料理特色美味。晚餐後還有烤棉花糖的活動，這天還請到駐唱歌手，很適合吃飽後大家相聚休息聊天呢！可惜當天天氣不佳，不然晚上應該可以看到滿天星空的景色~,2,
怎麼沒有0顆星的功能，只能說完全不推薦1.帳篷充滿塑膠味像毒氣室一樣。2.馬桶旁的水管一直漏水，非常潮濕。3.門是鋁門，不知道是房東還是房務人員在一大早七八點還沒到退房的時候就會來敲門，鋁門非常大聲，完全沒有在客氣的，只差沒有直接把門拆掉進來。4.外面的假草皮掉草非常嚴重，基本上進出房間幾次你房間的地板也跟草皮一樣。5.隔音非常差，睡不著不用數羊，可以數有幾台車經過。6.房間沒有冰箱，公共冰箱幾乎沒有保冷的功能，要自備食材烤肉的請務必注意一下食材的保存。7.風景的部分，第一排看馬路，第二排看第一排的帳篷，應該只有第三排有機會看到風景。,2,
很棒的祕境，整個圍繞在山林中，遠塵雲霄，整個人步調都慢了下來，很放鬆,2,
營區環境維護的很好，帳篷裡也沒有霉味空間非常大，床睡起來很舒服不輸給飯店的住宿體驗，員工態度服務都非常好，對親子家庭也很親切幫忙，其中曉玲小姐的服務真的讓人覺得很貼心溫暖，非常推薦大家來入住,2,
MOMO阿姨人超好的～蝦仁炒蛋好好吃～法式吐司也好好吃！非常享受,2,
第一次來，設備好但住宿體驗差，與臨帳間隔很近（如圖），非常容易互相干擾，這次遇到的鄰居行為：1. 在帳篷中間的小空地玩躲避球，球直接飛進來。2. 飯後帳前抽煙味道也直接飄過來。3. 兩側的營帳半夜一兩點都還在大聲聊天、唱歌，耳塞擋不住，打電話求助也無法改善。4. 拿走帳前的走道踏板，剛好在我們來的時候被看到也沒放回來，半夜下雨出去就會踩泥巴。5. 還想來拿走帳篷旁邊標示營釘的椅子。感覺是年輕人開趴的地方，若是想體驗清靜悠閒的話還是要考慮考慮。,2,
D區是最高的一區，視野極佳，真的非常寬闊。,2,
姊妹旅行來到這比想像中更棒，除了可怕的東北季風...晚餐氛圍很棒，但希望音樂能有更多選擇喔早餐很令人驚艷，現煎法式吐司跟momo阿姨大推的高麗菜真的好新鮮好吃！裡面的服務人員很親切，也特別謝謝momo姨跟00還有提供加棉被的服務人員and有趣的司機大哥，謝謝向海！,2,
三面環山，環境清幽，露營車各自有獨特風格，且自帶希望食堂，剛來就已期待下次再訪，超級適合想親近大自然又懶得一切自己來的我們，假日萬歲！放空萬歲！,2,
騎車環湖，晚餐吃熊貓叫的三媽,2,
這次入住的是4人房，空間很大環境乾淨還可以DIY煮東西，早上跟晚上的風景看的感受是不一樣的，我們全家大小都很喜歡，接待人員也很親切，我會推薦給我週圍的親友們，小孩們也跟我預約下次的露營了,2,
請問店家一下 訪客入園 到底是算車次還是算人頭 還是車加人頭??? 去之前問答覆是一車兩百 今天到哨口男服務員要跟我收一車兩百外加兩位大人再兩百 共四百，後來決定要掉頭後，他又改口說跟我收兩百就好...他是不是想幹嘛?非常不可取,2,
小管家非常貼心！景觀也非常漂亮，非常適合朋友、家人一起來玩！,2,
採自助式check in剛好住第一排地點跟風景很讚，缺點就是天氣不太好老闆很暖，小朋友沒收錢還招待早餐調酒也很讚,2,
建議改進項目：盥洗室水不熱，全程都洗冷水澡。廁所水壓不夠，很多間廁所都沒沖乾淨。玩沙區，感覺沒有在維護。很多邊邊角角有鋼筋外露（如照片），不小心容易危險。空中帳區，帳距太近，有壓迫感，又因帳距太近，週微腹地太小。值得推薦項目：營主親切，也有注重防疫，進入前先量測體溫，消毒。有草皮給孩子們玩耍。,2,
真的是感覺很差環境沒有想像中的好跟照片差太多了,2,
很好的體驗！公共衛浴整潔！服務人員也很好 …,2,
環境很棒乾淨舒適老闆娘人很親切建議觀景臺可以再加高一點看view 會更好 …,2,
我們是08/07入營平日行程11點到達，營主 Sora & Chris 很親切的介紹營區的設施，中午 DIY 手作 Pizza 小朋友做的很開心，也吃的很飽 稍做休息後，帶大家到溪邊尋寶，雖然我們到最後還是沒找到，但是大家都玩得很開心；三點後又上了下午茶，其中的蔥油餅讓大家讚不絕口 吃完下午茶就是自由活動時間，帶小朋友繞繞園區、玩玩射箭…六點開始豐盛的晚餐時間，邊吃晚餐邊看大螢幕電影，超滿足 八點半後是夜間活動，帶大家到溪的下游抓蝦子、螃蟹，是個很特別的體驗；抓完蝦後，接著上宵夜 (整個是養豬行程)，鹽酥雞跟關東煮超好吃，明明已經飽到吃不下還是想繼續吃 營區的衛浴設備很乾淨，有洗髮精、沐浴乳，很方便；因為營區海拔較高，所以濕氣較重，晚上的時候帳篷容易有水氣，怕帳內濕氣太重的，離開的時候要把帳篷都關好比較不會有濕氣進入帳內，不過沒有蚊子這點讓我蠻驚訝的  Chris 解釋因為海拔高，所以才較沒蚊子；隔天早餐一樣豐富，吃飽喝足後就收拾行囊準備回家啦 這次很謝謝 Sora & Chris 讓我們玩得很開心，下次有機會還會選擇飛鳥恰恰唷 ,2,
靠近水池的第一個帳，旁邊就是垃圾桶，帳篷裡面會有蟑螂，管理人員資訊都不互相流通，問相同問題有各種版本的回答，洗澡的熱水很不穩定，水量也不穩定，以後不會再來這個營地了,2,
老闆娘很熱心，營區的浴室跟廁所都很大間又很乾淨，很開心的旅遊經驗,2,
營區小小的但是風景真的很美而且沒有甚麼小黑蚊房間內還有除濕機 很讚狗狗友善狗狗可以盡情跑跑,2,
"這個露營區，不算合適的露營區，老板完全是凡事要收錢，露營區營位烤肉要另外收300塊費用！？這也太誇張了！建議大家問清楚在來露喔,老闆娘也有說明，我了解，不過露過無數的露營區，還沒有遇到，這樣奇怪的規定，希望露友們出發前先問清楚，必免“誤會”",2,
夜景美，清優，老闆人很nice，但食物的部分可以改善為精緻一點，會更好,2,
廁所真的很髒很髒 非常髒味道更不用說有多噁浴室也是非常多蚊蟲 水溫不是超熱就是直接冰水聽友人說上面有另一個營區的廁所比較乾淨希望下面營區的廁所也能翻新一下：）,2,
超不推薦...蚊子超多，連洗澡可以打死20-30隻蚊子真的不誇張的多！！！吃飯更可怕蚊子一直叮腳餐點也普普通通，完全沒有胃口現場服務人員好像都是工讀生臨場反應跟服務都覺得都不及格花了快一萬元 真心覺得不如去五星級飯店必須說實話 唯一的優點就是冷氣很涼網路寫的業配文真的很騙人,2,
來的路上風景很美，帳篷位置規劃也很好之前有去過霧繞了，這次來霧語，兩次經驗都很棒，感謝服務人員，讓我們有個愉快的週末,2,
